,movie_id,title,tags
63,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","sibl lucy, edmund, susan and peter step through a magic wardrob and find the land of narnia. there, the they discov a charming, onc peac kingdom that ha been plung into etern winter by the evil white witch, jadis. aid by the wise and magnific lion, aslan, the children lead narnia into a spectacular, climact battl to be free of the witch' glacial power forever. adventur famili fantasi saving_the_world witch based_on_novel brother_sister_relationship self_sacrific winter cupboard beaver lion fairy-tale_figur battl narnia fantasy_world duringcreditssting william_moseley anna_popplewel skandar_keyn georgie_henley liam_neeson andrew_adamson"
64,246655,X-Men: Apocalypse,"after the re-emerg of the world' first mutant, world-destroy apocalypse, the x-men must unit to defeat hi extinct level plan. science_fict mutant supernatural_pow marvel_com superhero based_on_comic_book superhuman apocalyps superhero_team world_domin aftercreditssting 1980 james_mcavoy michael_fassbend jennifer_lawr nicholas_hoult oscar_isaac michael_dougherti simon_kinberg bryan_sing dan_harri"
65,155,The Dark Knight,"batman rais the stake in hi war on crime. with the help of lt. jim gordon and district attorney harvey dent, batman set out to dismantl the remain crimin organ that plagu the streets. the partnership prove to be effective, but they soon find themselv prey to a reign of chao unleash by a rise crimin mastermind known to the terrifi citizen of gotham as the joker. drama action crime thriller dc_comic crime_fight secret_ident scarecrow sadism chao gotham_c vigilant joker superhero based_on_comic_book tragic_hero organized_crim criminal_mastermind district_attorney imax super_villain super_pow batman christian_bal heath_ledg aaron_eckhart michael_cain maggie_gyllenha christopher_nolan"
66,14160,Up,"carl fredricksen spent hi entir life dream of explor the globe and experienc life to it fullest. but at age 78, life seem to have pass him by, until a twist of fate (and a persist 8-year old wilder explor name russell) give him a new leas on life. anim comedi famili adventur age_differ central_and_south_america balloon anim floating_in_the_air duringcreditssting explor ed_asn christopher_plumm jordan_nagai bob_peterson delroy_lindo pete_doct"
67,15512,Monsters vs Aliens,"when susan murphi is unwittingli clobber by a meteor full of outer space gunk on her wed day, she mysteri grow to 49-feet-11-inches. the militari jump into action and captur susan, secret her away to a covert govern compound. she is renam ginormica and place in confin with a ragtag group of monsters... anim famili adventur science_fict alien giant_robot duringcreditssting seth_rogen reese_witherspoon hugh_lauri paul_rudd kiefer_sutherland rob_letterman conrad_vernon"
68,1726,Iron Man,"after be held captiv in an afghan cave, billionair engin toni stark creat a uniqu weapon suit of armor to fight evil. action science_fict adventur middle_east arms_deal malibu marvel_com superhero based_on_comic_book tony_stark iron_man aftercreditssting marvel_cinematic_univers counter_terror agent_coulson robert_downey_jr. terrence_howard jeff_bridg shaun_toub gwyneth_paltrow jon_favreau"
69,44826,Hugo,"hugo is an orphan boy live in the wall of a train station in 1930 paris. he learn to fix clock and other gadget from hi father and uncl which he put to use keep the train station clock running. the onli thing that he ha left that connect him to hi dead father is an automaton (mechan man) that doesn't work without a special key which hugo need to find to unlock the secret he believ it contains. on hi adventures, he meet with a shopkeeper, georg melies, who work in the train station and hi adventure-seek god-daughter. hugo find that they have a surpris connect to hi father and the automaton, and he discov it unlock some memori the old man ha buri insid regard hi past. adventur drama famili librari clock film_director key toy boy love orphan robot automaton hide filmmak leg_brac doberman 3d ben_kingsley sacha_baron_cohen asa_butterfield chloë_grace_moretz ray_winston brian_selznick martin_scorses"
70,8487,Wild Wild West,legless southern inventor dr. arliss loveless plan to rekindl the civil war by assassin presid u.s. grant. onli two men can stop him: gunfight jame west and master-of-disguis and inventor artemu gordon. the two must team up to thwart loveless' plans. action adventur comedi science_fict western steampunk based_on_tv_seri steam_locomot drag will_smith kevin_klin kenneth_branagh salma_hayek m._emmet_walsh barry_sonnenfeld
71,1735,The Mummy: Tomb of the Dragon Emperor,"archaeologist rick o'connel travel to china, pit him against an emperor from the 2,000-year-old han dynasti who' return from the dead to pursu a quest for world domination. thi time, o'connel enlist the help of hi wife and son to quash the so-cal 'dragon emperor' and hi abus of supernatur power. adventur action fantasi brendan_fras jet_li john_hannah maria_bello luke_ford rob_cohen"
72,297761,Suicide Squad,"from dc comic come the suicid squad, an antihero team of incarcer supervillain who act as deniabl asset for the unit state government, undertak high-risk black op mission in exchang for commut prison sentences. action adventur crime fantasi science_fict dc_comic shared_univers anti_hero secret_miss villain superhero supervillain dc_extended_univers will_smith margot_robbi joel_kinnaman viola_davi jared_leto david_ay"
73,2698,Evan Almighty,god contact congressman evan baxter and tell him to build an ark in prepar for a great flood. fantasi comedi famili father_son_relationship daily_lif married_coupl support father marriag faith baustel rescu anim natur duringcreditssting noah's_ark steve_carel lauren_graham john_goodman jimmy_bennett john_michael_higgin tom_shadyac
74,137113,Edge of Tomorrow,"major bill cage is an offic who ha never seen a day of combat when he is unceremoni demot and drop into combat. cage is kill within minutes, manag to take an alpha alien down with him. he awaken back at the begin of the same day and is forc to fight and die again... and again - as physic contact with the alien ha thrown him into a time loop. action science_fict deja_vu time_warp restart dystopia war alien military_offic soldier alien_invas exoskeleton tom_cruis emily_blunt brendan_gleeson bill_paxton jonas_armstrong doug_liman"
75,9804,Waterworld,"in a futurist world where the polar ice cap have melt and made earth a liquid planet, a beauti barmaid rescu a mutant seafar from a float island prison. they escape, along with her young charge, enola, and sail off aboard hi ship. but the trio soon becom the target of a menac pirat who covet the map to 'dryland' – which is tattoo on enola' back. adventur action ocean tattoo mutant water dystopia doomsday kevin_costn chaim_girafi rick_avil r._d._call zitto_kazann kevin_reynold"
76,14869,G.I. Joe: The Rise of Cobra,"from the egyptian desert to deep below the polar ice caps, the elit g.i. joe team use the latest in next-gener spi and militari equip to fight the corrupt arm dealer destro and the grow threat of the mysteri cobra organ to prevent them from plung the world into chaos. adventur action thriller science_fict terrorist secret hostag technolog warhead govern presid reveng murder attack explos scientist laser evil cobra dennis_quaid channing_tatum marlon_wayan sienna_mil joseph_gordon-levitt stephen_somm"
77,150540,Inside Out,"grow up can be a bumpi road, and it' no except for riley, who is uproot from her midwest life when her father start a new job in san francisco. like all of us, riley is guid by her emot - joy, fear, anger, disgust and sadness. the emot live in headquarters, the control center insid riley' mind, where they help advis her through everyday life. as riley and her emot struggl to adjust to a new life in san francisco, turmoil ensu in headquarters. although joy, riley' main and most import emotion, tri to keep thing positive, the emot conflict on how best to navig a new city, hous and school. drama comedi anim famili dream cartoon imaginary_friend anim famili move kid unicorn duringcreditssting 3d emot amy_poehl phyllis_smith richard_kind bill_had lewis_black pete_doct"
78,278927,The Jungle Book,"after a threat from the tiger shere khan forc him to flee the jungle, a man-cub name mowgli embark on a journey of self discoveri with the help of panther, bagheera, and free spirit bear, baloo. famili adventur drama fantasi based_on_novel snake wolf eleph tiger feral_child panther remak bear jungl talking_anim orphan anim talking_to_anim neel_sethi bill_murray ben_kingsley idris_elba scarlett_johansson jon_favreau"
79,10138,Iron Man 2,"with the world now awar of hi dual life as the armor superhero iron man, billionair inventor toni stark face pressur from the government, the press and the public to share hi technolog with the military. unwil to let go of hi invention, stark, with pepper pott and jame 'rhodey' rhode at hi side, must forg new allianc – and confront power enemies. adventur action science_fict malibu marvel_com superhero based_on_comic_book reveng aftercreditssting marvel_cinematic_univers robert_downey_jr. gwyneth_paltrow don_cheadl scarlett_johansson mickey_rourk jon_favreau"
